nome,anno,prezzo,km,motore,potenza,categoria,sorgente,tipo,rarità,colore,Set
Maruti Swift VDI Windsong Limited edition,2015.0,565000.0,114000.0,1248 CC,73.94 bhp,auto,df_auto,,,,
Skoda Octavia Elegance 1.8 TSI AT,2017.0,1600000.0,33000.0,1798 CC,177.5 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Asta Option,2014.0,395000.0,160000.0,1120 CC,70 bhp,auto,df_auto,,,,
Hyundai i20 Sportz 1.4 CRDi,2013.0,425000.0,101000.0,1396 CC,88.76 bhp,auto,df_auto,,,,
Volkswagen Vento 1.5 TDI Highline BSIV,2019.0,1350000.0,5400.0,1498 CC,108.6 bhp,auto,df_auto,,,,
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2016.0,1950000.0,45000.0,1995 CC,183 bhp,auto,df_auto,,,,
Renault KWID AMT RXL,2018.0,535000.0,31000.0,999 CC,67 bhp,auto,df_auto,,,,
Renault KWID 1.0 RXT Optional,2018.0,500000.0,31000.0,999 CC,67 bhp,auto,df_auto,,,,
Maruti Wagon R VXI Opt 1.2,2016.0,434999.0,55000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Tata Nano XTA,2018.0,250000.0,55000.0,624 CC,37.48 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX,2014.0,700000.0,117000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
BMW 3 Series 320d Luxury Line,2010.0,1100000.0,102000.0,1995 CC,187.74 bhp,auto,df_auto,,,,
Volkswagen Passat 2.0 TDI AT Highline,2012.0,900000.0,108000.0,1968 CC,175 bhp,auto,df_auto,,,,
Maruti Wagon R VXI 1.2,2015.0,425000.0,75000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Mercedes-Benz E-Class E 220 CDI Avantgarde,2011.0,1600000.0,74000.0,2148 CC,170 bhp,auto,df_auto,,,,
Ford Figo Titanium Diesel,2013.0,325000.0,158000.0,1499 CC,98.96 bhp,auto,df_auto,,,,
Isuzu MUX 2WD,2019.0,2700000.0,10000.0,2999 CC,174.57 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,950000.0,40000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Tata Nexon 1.5 Revotorq XZA Plus,2019.0,1140000.0,10000.0,1497 CC,108.5 bhp,auto,df_auto,,,,
Tata Hexa XE,2017.0,980000.0,53000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Jeep Compass 2.0 Limited Option 4X4,2017.0,1920000.0,20000.0,1956 CC,170 bhp,auto,df_auto,,,,
Volkswagen Polo 1.0 TSI Highline Plus,2020.0,808000.0,5000.0,999 CC,108.6 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXI,2014.0,550000.0,30000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Maruti Alto LXi,2010.0,215000.0,64000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Ford Figo 1.2P Titanium Opt MT,2016.0,512000.0,10500.0,1196 CC,86.8 bhp,auto,df_auto,,,,
Maruti Alto LXi,2011.0,215000.0,50000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 TDI Elegance,2012.0,500000.0,60000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Skoda Rapid 1.5 TDI Elegance Black Package,2015.0,700000.0,35000.0,1498 CC,103.52 bhp,auto,df_auto,,,,
Tata Safari DICOR 2.2 LX 4x2,2012.0,525000.0,135000.0,2179 CC,138.03 bhp,auto,df_auto,,,,
Mahindra Scorpio LX BSIV,2011.0,550000.0,70000.0,2179 CC,120 bhp,auto,df_auto,,,,
Maruti Vitara Brezza ZDi,2016.0,750000.0,80000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Celerio X VXI Option BSIV,2017.0,395000.0,25000.0,998 CC,67 bhp,auto,df_auto,,,,
Hyundai i20 2015-2017 Sportz 1.2,2017.0,675000.0,5000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS,2008.0,140000.0,80000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Mahindra Scorpio VLX 2WD BSIV,2011.0,430000.0,120000.0,2179 CC,120 bhp,auto,df_auto,,,,
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,1999 CC,177 bhp,auto,df_auto,,,,
Lexus ES 300h,2019.0,5150000.0,20000.0,2487 CC,214.56 bhp,auto,df_auto,,,,
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,1999 CC,177 bhp,auto,df_auto,,,,
Tata Safari Storme EX,2015.0,503000.0,110000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,1969 CC,190 bhp,auto,df_auto,,,,
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,2494 CC,157.7 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2013.0,225000.0,58343.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Jazz VX,2016.0,550000.0,56494.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Etios VX,2017.0,625000.0,25538.0,1496 CC,88.73 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,1186 CC,73.97 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,1995 CC,190 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,1984 CC,150 bhp,auto,df_auto,,,,
Toyota Etios V,2011.0,270000.0,167000.0,,,auto,df_auto,,,,
Toyota Etios V,2011.0,270000.0,167000.0,,,auto,df_auto,,,,
Maruti Wagon R LXI BS IV,2014.0,300000.0,10000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Chevrolet Sail Hatchback Diesel,2013.0,355000.0,68000.0,1248 CC,76.9 bhp,auto,df_auto,,,,
Maruti Alto 800 VXI,2015.0,180000.0,35000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Tata Indigo eCS VX BSIV,2013.0,280000.0,70000.0,1396 CC,69 bhp,auto,df_auto,,,,
Tata Manza ELAN Quadrajet BS III,2011.0,250000.0,70000.0,1248 CC,90 bhp,auto,df_auto,,,,
Tata Indica GLS BS IV,2007.0,125000.0,50000.0,1193 CC,65.3 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2006.0,150000.0,80000.0,,,auto,df_auto,,,,
Hyundai Santro Xing XL,2006.0,95000.0,60898.0,,,auto,df_auto,,,,
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,810000.0,29700.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Hyundai i20 1.4 Magna AT,2018.0,671000.0,20000.0,1368 CC,98.63 bhp,auto,df_auto,,,,
Maruti Alto 800 VXI,2018.0,295000.0,20000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS ZDI Plus,2017.0,850000.0,40000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Swift ZDi,2013.0,409999.0,90000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Ertiga VXI,2015.0,600000.0,90000.0,1373 CC,93.7 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 ZLX,2015.0,600000.0,80000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Maruti Wagon R LXI BSIII,2012.0,220000.0,60000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2013.0,550000.0,56000.0,1248 CC,74 bhp,auto,df_auto,,,,
Mahindra Scorpio EX,2014.0,650000.0,50000.0,2523 CC,75 bhp,auto,df_auto,,,,
Mahindra Scorpio 2009-2014 EX 2WD 9S,2014.0,655000.0,50000.0,2523 CC,75 bhp,auto,df_auto,,,,
Tata Sumo GX 7 Str BSII,2006.0,130000.0,74000.0,1948 CC,68 bhp,auto,df_auto,,,,
Renault Duster 110PS Diesel RxL,2014.0,400000.0,123000.0,1461 CC,108.45 bhp,auto,df_auto,,,,
Maruti Swift 1.3 LXI,2007.0,250000.0,60000.0,,,auto,df_auto,,,,
Maruti Alto LXi,2009.0,155000.0,54000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Tata Indigo CS eGLS BS IV,2013.0,250000.0,50000.0,1193 CC,64.1 bhp,auto,df_auto,,,,
Hyundai Grand i10 Sportz,2014.0,400000.0,80000.0,1197 CC,82 bhp,auto,df_auto,,,,
Datsun GO A Option Petrol,2019.0,500000.0,10000.0,1198 CC,67.05 bhp,auto,df_auto,,,,
Hyundai Santro Sportz AMT BSIV,2018.0,565000.0,10000.0,1086 CC,68 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,900000.0,40000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Mahindra Bolero Power Plus SLE,2017.0,650000.0,120000.0,1493 CC,70 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 ZLX,2013.0,600000.0,45000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2018.0,800000.0,35000.0,1248 CC,74.02 bhp,auto,df_auto,,,,
Hyundai i20 Sportz 1.4 CRDi,2015.0,575000.0,60000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Ford Figo 1.5P Titanium AT,2016.0,550000.0,40000.0,1499 CC,110.4 bhp,auto,df_auto,,,,
Maruti SX4 Vxi BSIV,2011.0,190000.0,80000.0,1586 CC,103.3 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017.0,750000.0,37000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Maruti Baleno Delta 1.2,2018.0,625000.0,22000.0,1197 CC,83.1 bhp,auto,df_auto,,,,
Hyundai i20 1.4 Asta,2018.0,799000.0,60000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Maruti Wagon R VXI BS IV,2013.0,300000.0,57000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Maruti Ciaz 1.4 Alpha,2017.0,850000.0,27000.0,1373 CC,91.1 bhp,auto,df_auto,,,,
Chevrolet Spark 1.0 LT,2012.0,130000.0,70000.0,995 CC,62 bhp,auto,df_auto,,,,
Maruti Alto K10 2010-2014 VXI,2011.0,229999.0,40000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Maruti Celerio ZXI,2015.0,400000.0,60000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Mahindra Thar CRDe,2018.0,900000.0,35000.0,2498 CC,105 bhp,auto,df_auto,,,,
Mahindra Scorpio 1.99 S4,2015.0,800000.0,70000.0,1997 CC,120 bhp,auto,df_auto,,,,
Hyundai EON Era Plus,2015.0,250999.0,43000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Tata Manza Aqua Safire,2011.0,250000.0,110000.0,1368 CC,90 bhp,auto,df_auto,,,,
Fiat Punto 1.2 Active,2009.0,100000.0,100000.0,1172 CC,67 bhp,auto,df_auto,,,,
Maruti Swift VXI Optional,2016.0,450000.0,64000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Renault Duster 85PS Diesel STD,2017.0,575000.0,96000.0,1461 CC,83.8 bhp,auto,df_auto,,,,
Renault Duster 85PS Diesel RxL Optional,2013.0,400000.0,96000.0,1461 CC,83.8 bhp,auto,df_auto,,,,
Maruti Celerio X ZXI BSIV,2019.0,480000.0,7600.0,998 CC,67 bhp,auto,df_auto,,,,
Maruti Celerio X ZXI BSIV,2019.0,490000.0,7000.0,998 CC,67 bhp,auto,df_auto,,,,
Tata Indigo LX,2007.0,150000.0,120000.0,1405 CC,70 bhp,auto,df_auto,,,,
Tata Bolt Quadrajet XM,2017.0,600000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai Xcent 1.1 CRDi SX Option,2015.0,500000.0,50000.0,1120 CC,71 bhp,auto,df_auto,,,,
Tata Zest Quadrajet 1.3 Anniversary Edition,2015.0,425000.0,80000.0,1248 CC,88.7 bhp,auto,df_auto,,,,
Hyundai Accent DLS,2003.0,108000.0,200000.0,1493 CC,82 bhp,auto,df_auto,,,,
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015.0,1030000.0,190000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Wagon R VXI Optional,2015.0,360000.0,34000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Volkswagen Polo Petrol Comfortline 1.2L,2012.0,290000.0,80000.0,1198 CC,73.9 bhp,auto,df_auto,,,,
Maruti Swift VDI,2011.0,400000.0,72000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Esteem DI,2003.0,70000.0,20000.0,1527 CC,57 bhp,auto,df_auto,,,,
Tata Sumo CX,2012.0,320000.0,70000.0,2956 CC,83.8 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Diesel Titanium BSIV,2019.0,975000.0,30000.0,1498 CC,98.96 bhp,auto,df_auto,,,,
Honda City i-VTEC CVT ZX,2019.0,1227000.0,5000.0,1497 CC,117.6 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX CRDi (O),2014.0,755000.0,29340.0,1582 CC,126.32 bhp,auto,df_auto,,,,
Ford Figo Diesel LXI,2011.0,215000.0,120000.0,1399 CC,68 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G4 Diesel 7-seater,2011.0,735000.0,200000.0,2494 CC,102 bhp,auto,df_auto,,,,
Hyundai i10 Era,2007.0,190000.0,70000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1365000.0,80800.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Honda Jazz 1.2 VX i VTEC,2018.0,675000.0,24265.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2014.0,438999.0,81000.0,1248 CC,74 bhp,auto,df_auto,,,,
Renault Lodgy Stepway 110PS RXZ 7S,2015.0,550000.0,240000.0,1461 CC,108.5 bhp,auto,df_auto,,,,
Maruti Swift Dzire VXI,2013.0,409999.0,35000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Renault KWID RXT Optional,2019.0,350000.0,15000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Chevrolet Beat Diesel,2012.0,135000.0,49000.0,936 CC,57.6 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.4 GX MT 8S BSIV,2016.0,1490000.0,56900.0,2393 CC,147.8 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2014.0,520000.0,70000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDi,2010.0,315000.0,180000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Maruti A-Star Lxi,2010.0,235000.0,50000.0,998 CC,66.1 bhp,auto,df_auto,,,,
Hyundai Accent GLE,2005.0,80500.0,50000.0,1495 CC,94 bhp,auto,df_auto,,,,
Maruti Ritz VDi,2013.0,375000.0,88200.0,1248 CC,73.94 bhp,auto,df_auto,,,,
Maruti Swift VXi BSIV,2006.0,189000.0,93000.0,1197 CC,85 bhp,auto,df_auto,,,,
Honda Amaze E Option i-DTEC,2017.0,550000.0,120000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Ford Fiesta EXi 1.4 TDCi Ltd,2011.0,260000.0,110000.0,1399 CC,68 bhp,auto,df_auto,,,,
Maruti Swift Dzire AMT ZDI,2016.0,650000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2013.0,480000.0,80000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai i20 Asta Option 1.4 CRDi,2016.0,700000.0,40000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Maruti Ertiga VDI,2015.0,650000.0,110000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015.0,1300000.0,48000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Volkswagen Jetta 2.0L TDI Highline AT,2016.0,1350000.0,97000.0,1968 CC,138.03 bhp,auto,df_auto,,,,
Volkswagen Vento 1.5 TDI Highline AT,2016.0,1000000.0,60000.0,1498 CC,108.6 bhp,auto,df_auto,,,,
Mercedes-Benz M-Class ML 350 4Matic,2011.0,1700000.0,110000.0,2987 CC,165 bhp,auto,df_auto,,,,
Toyota Yaris V CVT BSIV,2018.0,1080000.0,12800.0,1496 CC,105.5 bhp,auto,df_auto,,,,
Hyundai EON D Lite,2012.0,170000.0,40000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Maruti Swift DDiS VDI,2017.0,610000.0,49000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Ritz VXi,2014.0,350000.0,25000.0,1197 CC,85.80 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2016.0,260000.0,65000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Fiat Linea 1.3 Multijet Emotion,2015.0,700000.0,20000.0,1248 CC,91.7 bhp,auto,df_auto,,,,
Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018.0,678000.0,17000.0,999 CC,75 bhp,auto,df_auto,,,,
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015.0,800000.0,15000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Toyota Etios GD,2014.0,400000.0,120000.0,1364 CC,67.04 bhp,auto,df_auto,,,,
Hyundai i20 Magna,2010.0,300000.0,49000.0,1197 CC,80 bhp,auto,df_auto,,,,
Hyundai i20 2015-2017 Magna 1.2,2016.0,520000.0,29000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Nissan Terrano XV D Premium AMT,2017.0,850000.0,55000.0,1461 CC,108.5 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2015.0,300000.0,40000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Honda City 1.5 S Inspire,2010.0,350000.0,120000.0,1497 CC,118 bhp,auto,df_auto,,,,
Maruti Omni LPG STD BSIV,1999.0,70000.0,100000.0,,,auto,df_auto,,,,
Maruti Vitara Brezza ZDi,2019.0,892000.0,10000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Fiat Grande Punto Sport 90BHP,2012.0,285000.0,70000.0,1248 CC,92 bhp,auto,df_auto,,,,
Hyundai i10 Magna LPG,2012.0,300000.0,60000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Maruti Ciaz VDI SHVS,2016.0,620000.0,90000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Vitara Brezza ZDi,2017.0,750000.0,90000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2016.0,270000.0,35000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Maruti Ertiga ZDI,2014.0,560000.0,90000.0,1248 CC,88.8 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS,2012.0,300000.0,40000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS,2012.0,300000.0,40000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018.0,570000.0,20000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Tata Indigo CS eLX BS IV,2011.0,220000.0,80000.0,1396 CC,69 bhp,auto,df_auto,,,,
Maruti SX4 Vxi BSIV,2012.0,260000.0,99000.0,1586 CC,103.3 bhp,auto,df_auto,,,,
Maruti Swift AMT VXI,2019.0,600000.0,7500.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Tata Nano XE,2015.0,80000.0,60000.0,624 CC,37.48 bhp,auto,df_auto,,,,
Hyundai EON Magna Plus,2016.0,300000.0,40800.0,814 CC,55.2 bhp,auto,df_auto,,,,
Tata Zest Revotron 1.2T XM,2015.0,300000.0,70000.0,1193 CC,88.7 bhp,auto,df_auto,,,,
Mahindra KUV 100 mFALCON G80 K8 5str,2016.0,400000.0,100000.0,1198 CC,82 bhp,auto,df_auto,,,,
Maruti Swift VXI BSIV,2016.0,550000.0,8588.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Honda City i-DTEC V,2019.0,1200000.0,40000.0,1498 CC,97.9 bhp,auto,df_auto,,,,
Ford Figo 1.5D Trend MT,2015.0,500000.0,60000.0,1498 CC,99 bhp,auto,df_auto,,,,
Maruti Esteem Vxi - BSIII,2005.0,93000.0,80000.0,1298 CC,85 bhp,auto,df_auto,,,,
Honda City i DTEC SV,2014.0,500000.0,110000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Toyota Platinum Etios 1.4 GXD,2018.0,670000.0,150000.0,1364 CC,67.05 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX 7 STR,2012.0,750000.0,120000.0,2494 CC,102 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2017.0,370000.0,30000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti 800 Std,2012.0,100000.0,70000.0,796 CC,37 bhp,auto,df_auto,,,,
Hyundai i10 Sportz 1.1L,2016.0,425000.0,50000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Toyota Innova 2.5 V Diesel 8-seater,2006.0,370000.0,305000.0,2494 CC,102 bhp,auto,df_auto,,,,
Toyota Etios GD,2012.0,400000.0,158500.0,,,auto,df_auto,,,,
Tata New Safari DICOR 2.2 EX 4x2,2009.0,229999.0,212000.0,2179 CC,138.1 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS VDI,2016.0,850000.0,35000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Mahindra Verito 1.5 D4 BSIV,2018.0,750000.0,22000.0,1461 CC,65 bhp,auto,df_auto,,,,
Tata Winger Deluxe - Flat Roof (Non-AC),2010.0,235000.0,50000.0,1948 CC,90 bhp,auto,df_auto,,,,
Honda WR-V i-DTEC S,2017.0,700000.0,70000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Magna,2016.0,480000.0,56000.0,1120 CC,70 bhp,auto,df_auto,,,,
Tata Zest Quadrajet 1.3 75PS XM,2016.0,475000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Skoda Rapid 1.5 TDI Ambition,2015.0,610000.0,120000.0,1498 CC,103.52 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G4 Diesel 8-seater,2011.0,650000.0,120000.0,2494 CC,102 bhp,auto,df_auto,,,,
Honda WR-V i-DTEC S,2017.0,800000.0,70000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Tata New Safari DICOR 2.2 EX 4x2,2015.0,520000.0,120000.0,2179 CC,138.1 bhp,auto,df_auto,,,,
Tata Indica V2 eLS,2014.0,160000.0,90000.0,1396 CC,69 bhp,auto,df_auto,,,,
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,1000000.0,70000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Ertiga VDI,2015.0,700000.0,120000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Honda Amaze S i-DTEC,2017.0,590000.0,70000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Maruti Wagon R VXI,2002.0,140000.0,80000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Mahindra TUV 300 mHAWK100 T8,2017.0,725000.0,100000.0,1493 CC,100 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.4 ZX MT BSIV,2017.0,1680000.0,157000.0,2393 CC,147.8 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2015.0,550000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Ritz VDi,2012.0,240000.0,90000.0,1248 CC,73.94 bhp,auto,df_auto,,,,
Chevrolet Captiva 2.2 LT,2013.0,667000.0,65000.0,2231 CC,184 bhp,auto,df_auto,,,,
Honda Jazz 1.5 S i DTEC,2017.0,670000.0,50000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2015.0,550000.0,110000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Celerio ZXI,2015.0,400000.0,30000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX,2014.0,545000.0,80000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
Maruti Ertiga LXI,2015.0,599000.0,70000.0,1373 CC,93.7 bhp,auto,df_auto,,,,
Hyundai Creta 1.4 CRDi S,2016.0,725000.0,100000.0,1396 CC,88.7 bhp,auto,df_auto,,,,
Honda City i VTEC V,2015.0,525000.0,120000.0,1497 CC,117.3 bhp,auto,df_auto,,,,
Maruti Ritz VDi,2011.0,204999.0,85000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Skoda Fabia Scout 1.2 TDI,2012.0,190000.0,110000.0,1199 CC,75 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Sportz,2015.0,310000.0,60000.0,1120 CC,70 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Sportz,2016.0,380000.0,90000.0,1120 CC,70 bhp,auto,df_auto,,,,
Maruti Alto K10 2010-2014 VXI,2012.0,204000.0,110000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Hyundai EON 1.0 Era Plus,2018.0,350000.0,25000.0,998 CC,68.05 bhp,auto,df_auto,,,,
Volkswagen Vento Diesel Highline,2013.0,350000.0,100000.0,1598 CC,103.6 bhp,auto,df_auto,,,,
Ford Figo Diesel Titanium,2012.0,175000.0,120000.0,1399 CC,68 bhp,auto,df_auto,,,,
Volkswagen Vento Diesel Highline,2011.0,340000.0,90000.0,1598 CC,103.6 bhp,auto,df_auto,,,,
Honda City i-VTEC VX,2017.0,950000.0,35000.0,1497 CC,117.6 bhp,auto,df_auto,,,,
Honda City i VTEC V,2017.0,894999.0,35000.0,1497 CC,117.3 bhp,auto,df_auto,,,,
Tata Sumo Gold EX,2014.0,350000.0,101200.0,2956 CC,83.83 bhp,auto,df_auto,,,,
Tata Indigo GLX,2005.0,100000.0,90000.0,1396 CC,85 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2016.0,550000.0,76000.0,1248 CC,74 bhp,auto,df_auto,,,,
Tata Indigo LX,2004.0,100000.0,60000.0,1405 CC,70 bhp,auto,df_auto,,,,
Mahindra XUV500 W6 2WD,2016.0,800000.0,90000.0,2179 CC,140 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 ZLX BSIII,2013.0,525000.0,80000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Tata New Safari DICOR 2.2 EX 4x2,2008.0,500000.0,179150.0,2179 CC,138.1 bhp,auto,df_auto,,,,
Maruti 800 Std MPFi,2003.0,42000.0,62000.0,796 CC,37 bhp,auto,df_auto,,,,
Maruti Swift Dzire 1.2 Lxi BSIV,2009.0,190000.0,160000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2019.0,694000.0,35000.0,1248 CC,74.02 bhp,auto,df_auto,,,,
